,product_id,product_name,display_price,regular_price,currency,uom,item_link,item_imge_link
18,252604,Kinh giới cây We are Fresh 100g,"38,000",,₫,GÓI,https://online.mmvietnam.com/san-pham/mm-an-phu/kinh-gioi-cay-we-are-fresh-100g-6/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/322100-300x300.jpg
19,252488,Rau diếp cá,"51,000",,₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/rau-diep-ca-5/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/76459-300x300.jpg
0,252416,Măng tây xanh xuất xứ Việt Nam 200g,"25,900",,₫,GÓI,https://online.mmvietnam.com/san-pham/mm-an-phu/mang-tay-xanh-xuat-xu-viet-nam-200g-2/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/164851-300x300.jpg
1,252400,Mồng tơi 500g,"17,900",,₫,GÓI,https://online.mmvietnam.com/san-pham/mm-an-phu/mong-toi-500g-9/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/314436-300x300.jpg
2,252370,Sườn non heo loại 1 cắt sẵn,"257,000",,₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/suon-non-heo-loai-1-cat-san-2/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/225659-300x300.jpg
3,252308,Rau tía tô,"58,000",,₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/rau-tia-to-9/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/166123-300x300.jpg
4,252282,Cá nục tươi,"67,000",,₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/ca-nuc-tuoi-6/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/186649-300x300.jpg
5,252215,Đùi tỏi gà công nghiệp CP 1kg,"96,000",,₫,Khay,https://online.mmvietnam.com/san-pham/mm-an-phu/dui-toi-ga-cong-nghiep-cp-500g-8/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/137954-300x300.jpg
6,252186,Tỏi tím Hải Dương 300g,"25,000",,₫,HỘP,https://online.mmvietnam.com/san-pham/mm-an-phu/toi-tim-hai-duong-300g-2/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/253576-300x300.jpg
7,252147,Ba rọi heo rút sườn,"198,000",,₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/ba-roi-heo-rut-suon-29/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/221938-300x300.jpg
8,252124,Cải ngọt We are Fresh 500g chuẩn VietGAP,"18,000",,₫,Gói,https://online.mmvietnam.com/san-pham/mm-an-phu/cai-ngot-vietgap-we-are-fresh-500g-9/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/201039-300x300.jpg
9,252095,Măng chua 300g,"27,000",,₫,GÓI,https://online.mmvietnam.com/san-pham/mm-an-phu/mang-chua-300g-3/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/197160-300x300.jpg
10,252050,Đùi góc tư gà công nghiệp CP 1kg,"86,000",,₫,GÓI,https://online.mmvietnam.com/san-pham/mm-an-phu/dui-goc-tu-ga-cong-nghiep-cp-1kg-4/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/137955-300x300.jpg
11,252028,Bí đao xanh loại 1,"27,000",,₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/bi-dao-xanh-loai-1-5/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/169721-300x300.jpg
12,252009,Rau muống We are Fresh 500g chuẩn VietGAP,"18,000",,₫,Gói,https://online.mmvietnam.com/san-pham/mm-an-phu/rau-muong-vietgap-we-are-fresh-500g-9/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/201036-300x300.jpg
13,251985,Kinh giới tây We are Fresh 50g,"25,000",,₫,GÓI,https://online.mmvietnam.com/san-pham/mm-an-phu/kinh-gioi-tay-we-are-fresh-50g-9/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/357123-300x300.jpg
14,251954,Quế tây tím We are Fresh 50g,"33,000",,₫,GÓI,https://online.mmvietnam.com/san-pham/mm-an-phu/que-tay-tim-we-are-fresh-50g/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/357131-300x300.jpg
15,251937,Bạc hà tây tím We are Fresh 100g,"38,000",,₫,GÓI,https://online.mmvietnam.com/san-pham/mm-an-phu/bac-ha-tay-tim-we-are-fresh-100g-7/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/322097-300x300.jpg
16,251891,Xà lách Burnet We are Fresh,"33,000",,₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/xa-lach-burnet-we-are-fresh-7/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/148797-300x300.jpg
17,251865,Húng hương tây We are Fresh,"38,000",,₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/hung-huong-tay-we-are-fresh-6/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/100681-300x300.jpg
18,251842,Xô thơm tây We are Fresh,"34,000",,₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/xo-thom-tay-we-are-fresh-6/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/86639-300x300.jpg
19,251815,Ngải thơm We are Fresh 100g,"44,000",,₫,GÓI,https://online.mmvietnam.com/san-pham/mm-an-phu/ngai-thom-we-are-fresh-100g-2/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/322101-300x300.jpg
0,251774,Củ hồi tươi,"71,000",,₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/cu-hoi-tuoi-7/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/81548-300x300.jpg
1,251626,Nho đen không hạt nhập khẩu Mỹ,"225,000",,₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/nho-den-khong-hat-nhap-khau-my-6/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/387575-300x300.jpg
2,251556,Xoài cát chu vàng,"47,000",,₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/xoai-cat-chu-vang-6/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/347287-300x300.jpg
3,251444,Rau thơm các loại lặt sạch,"76,000",,₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/rau-thom-cac-loai-lat-sach-9/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/144726-300x300.jpg
4,249113,Đùi tỏi gà ướp sả,"61,000",,₫,Khay,https://online.mmvietnam.com/san-pham/mm-an-phu/dui-toi-ga-uop-sa/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/204577-300x300.jpg
5,249095,Cốt lết heo loại 1 VietGAP We are Fresh,"124,000",,₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/cot-let-heo-loai-1-vietgap-we-are-fresh-3/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/378669-300x300.jpg
6,229942,Lườn cá hồi nhập khẩu,"159,000",,₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/luon-ca-hoi-nhap-khau-3cm-12/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/388205-300x300.jpg
7,229864,Bạch tuột tươi nguyên con,"159,000",,₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/bach-tuot-tuoi-nguyen-con-8/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/384262-300x300.jpg
8,229789,Nghêu sạch Lenger 0.6kg/hộp,"42,000",,₫,Gói,https://online.mmvietnam.com/san-pham/mm-an-phu/ngheu-sach-lenger-0-6kg-hop-18/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/382758-300x300.jpg
9,229764,Thịt cua sinh thái 150g,"329,000",,₫,Gói,https://online.mmvietnam.com/san-pham/mm-an-phu/thit-cua-sinh-thai-150g-20/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/382526-300x300.jpg
10,229729,Tôm Bóc nõn sinh thái 200g,"96,000",,₫,Gói,https://online.mmvietnam.com/san-pham/mm-an-phu/tom-boc-non-sinh-thai-200g-9/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/382521-300x300.jpg
11,229698,Xương cốt lết heo We are Fresh chuẩn VietGAP,"59,000",,₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/xuong-cot-let-heo-vietgap-we-are-fresh-13/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/378944-300x300.jpg
12,229647,Nạc lưng heo loại 1 We are Fresh chuẩn VietGAP,"149,000",,₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/nac-lung-heo-loai-1-vietgap-we-are-fresh-17/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/378665-300x300.jpg
13,229630,Nạc đùi heo loại 1 We are Fresh chuẩn VietGAP,"119,000",,₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/nac-dui-heo-loai-1-vietgap-we-are-fresh-14/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/378664-300x300.jpg
14,229614,Nạc vai heo loại 1 We are Fresh chuẩn VietGAP,"155,000",,₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/nac-vai-heo-loai-1-vietgap-we-are-fresh-12/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/378663-300x300.jpg
15,229529,Chân giò heo loại 1 We are Fresh chuẩn VietGAP,"124,000",,₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/chan-gio-heo-loai-1-vietgap-we-are-fresh-4/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/378658-300x300.jpg
16,229518,Xương heo loại 1 We are Fresh chuẩn VietGAP,"97,000",,₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/xuong-heo-loai-1-vietgap-we-are-fresh-8/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/378657-300x300.jpg
17,229478,Giò heo rút xương loại 1 We are Fresh chuẩn VietGAP,"147,000",,₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/gio-heo-rut-xuong-loai-1-vietgap-we-are-fresh-7/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/378655-300x300.jpg
18,229462,Nạc dăm heo loại 1 We are Fresh chuẩn VietGAP,"154,000",,₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/nac-dam-heo-loai-1-vietgap-we-are-fresh-6/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/378654-300x300.jpg
19,229434,Sườn già heo loại 1 We are Fresh chuẩn VietGAP,"124,000",,₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/suon-gia-heo-loai-1-vietgap-we-are-fresh-8/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/378652-300x300.jpg
0,229390,Ba rọi heo loại 1 We are Fresh cHủẩn VietGAP,"154,000",,₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/ba-roi-heo-loai-1-vietgap-we-are-fresh-16/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/378649-300x300.jpg
1,229365,Phi lê heo loại 1 We are Fresh chuẩn VietGAP,"170,000",,₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/phi-le-heo-loai-1-vietgap-we-are-fresh-13/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/378648-300x300.jpg
2,229346,Cốt lết heo loại 1 We are Fresh chuẩn VietGAP,"126,000",,₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/cot-let-heo-loai-1-vietgap-we-are-fresh-20/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/378645-300x300.jpg
3,229232,Đầu mực ống làm sạch 450g,"80,300",,₫,Gói,https://online.mmvietnam.com/san-pham/mm-an-phu/dau-muc-ong-lam-sach-450g-11/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/375538-300x300.jpg
4,229168,Phi lê cá tuyết nhập khẩu không da 1 kg,"335,000",,₫,Gói,https://online.mmvietnam.com/san-pham/mm-an-phu/phi-le-ca-tuyet-nhap-khau-khong-da-1-kg-10/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/370892-300x300.jpg
5,229160,Phi lê cá tuyết nhập khẩu còn da 1 kg,"321,000",,₫,Gói,https://online.mmvietnam.com/san-pham/mm-an-phu/phi-le-ca-tuyet-nhap-khau-con-da-1-kg-2/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/370891-300x300.jpg
6,229115,Nghêu thịt hấp đông lạnh 700 – 1000 con/500g,"189,000",,₫,Gói,https://online.mmvietnam.com/san-pham/mm-an-phu/ngheu-thit-hap-dong-lanh-700-1000-con-500g-19/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/369495-300x300.jpg
7,228888,Tôm sú PTO 71 – 90 con/kg,"408,500",,₫,GÓI,https://online.mmvietnam.com/san-pham/mm-an-phu/tom-su-pto-71-90-con-kg-4/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/353383-300x300.jpg
8,228725,Mực ống 1 nắng GPE 2 – 4 con/kg,"472,500",,₫,GÓI,https://online.mmvietnam.com/san-pham/mm-an-phu/muc-ong-1-nang-gpe-2-4-con-kg-21/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/350564-300x300.jpg
9,228419,Lõi nạc vai bò đông lạnh xuất xứ Úc,"279,000",,₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/loi-nac-vai-bo-dong-lanh-xuat-xu-uc-2/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/321634-300x300.jpg
10,228370,Ốc móng tay sống,"60,000",,₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/oc-mong-tay-song-9/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/317854-300x300.jpg
11,228113,Thịt sò lông tươi,"119,000",,₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/thit-so-long-tuoi-4/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/249424-300x300.jpg
12,228067,Dựng trước heo đông lạnh nhập khẩu,"62,000",,₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/dung-truoc-heo-dong-lanh-nhap-khau-15/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/241549-300x300.jpg
13,227999,Xương đuôi heo chuẩn VietGAP,"127,000",,₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/xuong-duoi-heo-vietgap-23/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/239285-300x300.jpg
14,227814,Ba rọi heo chuẩn VietGAP,"170,000",,₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/ba-roi-heo-vietgap-8/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/239271-300x300.jpg
15,227715,Nạc vai heo loại 1 chuẩn VietGAP,"195,000",,₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/nac-vai-heo-loai-1-vietgap-5/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/238964-300x300.jpg
16,227687,Nạc đùi heo loại 1 chuẩn VietGAP,"155,000",,₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/nac-dui-heo-loai-1-vietgap-6/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/238939-300x300.jpg
17,227375,Sườn Finger bò đông lạnh xuất xứ Mỹ,"419,000",,₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/suon-finger-bo-dong-lanh-xuat-xu-my-15/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/217997-300x300.jpg
18,227303,Thịt sò lụa tươi,"110,000",,₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/thit-so-lua-tuoi-10/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/202471-300x300.jpg
19,227285,Mực lá một nắng Hải Nam 2-3con 500g,"328,000",,₫,Gói,https://online.mmvietnam.com/san-pham/mm-an-phu/muc-la-mot-nang-hai-nam-2-3con-500g-3/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/198223-300x300.jpg
0,227201,Mực bầu tươi,"105,000",,₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/muc-bau-tuoi-14/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/174910-300x300.jpg
1,226840,Tôm hùm bông sống xuất khẩu 0.5 – 0.7kg,"1,482,000",,₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/tom-hum-bong-song-xuat-khau-0-5-0-7kg-12/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/101140-300x300.jpg
2,219978,Bông cải xanh baby We Are Fresh 300g,"34,000",,₫,GÓI,https://online.mmvietnam.com/san-pham/mm-an-phu/bong-cai-xanh-baby-we-are-fresh-300g-4/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/168324-300x300.jpg
3,212087,Mít giống Thái nguyên trái,"15,000",,₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/mit-giong-thai-nguyen-trai-8/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/386446-300x300.jpg
4,211734,Tôm sú sống 30 – 35 con/kg,"433,000",,₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/tom-su-song-30-35-con-kg/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/53139-300x300.jpg
5,210986,Măng luộc xé 500g Vĩ Lâm,"32,500",,₫,GÓI,https://online.mmvietnam.com/san-pham/mm-an-phu/mang-luoc-xe-500g-vi-lam-10/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/356760-300x300.jpg
6,210957,Cải chua ngon 500g Vĩ Lâm,"33,500",,₫,GÓI,https://online.mmvietnam.com/san-pham/mm-an-phu/cai-chua-ngon-500g-vi-lam-7/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/356757-300x300.jpg
7,210934,Cải chua Vĩ Lâm 500g,"27,500",,₫,GÓI,https://online.mmvietnam.com/san-pham/mm-an-phu/cai-chua-500g-vi-lam-5/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/356754-300x300.jpg
8,210866,Hàu sữa sống 12 – 15 con/ kg,"75,000","82,000",₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/hau-sua-song-12-15-con-kg-14/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/348816-300x300.jpg
9,210817,Tôm thẻ PDTL 31 – 40 con/ kg,"310,000",,₫,Gói,https://online.mmvietnam.com/san-pham/mm-an-phu/tom-the-pdtl-31-40-con-kg-17/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/339255-300x300.jpg
10,210801,Phi lê cá ngừ đại dương 3Kg Up,"315,000",,₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/phi-le-ca-ngu-dai-duong-3kg-up-3/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/335745-300x300.jpg
11,210766,Cá hồi Nauy cắt khúc,"439,000",,₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/ca-hoi-nauy-cat-khuc-6/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/320515-300x300.jpg
12,210601,Hành tây tím Đà Lạt,"43,000",,₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/hanh-tay-tim-da-lat-14/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/249959-300x300.jpg
13,210551,Khoai lang mật Đà Lạt,"33,000",,₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/khoai-lang-mat-da-lat-3/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/243950-300x300.jpg
14,210539,Quýt đường miền Tây hảo hạng,"68,000",,₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/quyt-duong-mien-tay-hao-hang-10/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/239024-300x300.jpg
15,210527,Cá thu một nắng Côn Đảo 500g,"236,000",,₫,Gói,https://online.mmvietnam.com/san-pham/mm-an-phu/ca-thu-mot-nang-con-dao-500g-4/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/232536-300x300.jpg
16,210472,Cua đồng xay đông lạnh TL 250g,"35,000",,₫,GÓI,https://online.mmvietnam.com/san-pham/mm-an-phu/cua-dong-xay-dong-lanh-tl-250g-11/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/213249-300x300.jpg
17,210455,Hương thảo tây We Are Fresh 100g,"80,000",,₫,Gói,https://online.mmvietnam.com/san-pham/mm-an-phu/huong-thao-tay-we-are-fresh-100g-5/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/206654-300x300.jpg
18,210444,Ớt chuông vàng We Are Fresh 800g,"93,000",,₫,GÓI,https://online.mmvietnam.com/san-pham/mm-an-phu/ot-chuong-vang-we-are-fresh-800g-20/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/206647-300x300.jpg
19,210422,Ớt chuông xanh We Are Fresh 800g,"48,000",,₫,GÓI,https://online.mmvietnam.com/san-pham/mm-an-phu/ot-chuong-xanh-we-are-fresh-800g-19/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/206643-300x300.jpg
0,210335,Cá lóc đen sống 0.8 – 1.5 kg/con,"79,000","92,000",₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/ca-loc-den-song-0-8-1-5kg-con-16/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/202649-300x300.jpg
1,210191,Nạc vai trâu 65 đông lạnh xuất xứ Ấn Độ,"149,900",,₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/nac-vai-trau-65-dong-lanh-xuat-xu-an-do/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/193170-300x300.jpg
2,210166,Đùi góc tư gà công nghiệp – MM 1kg,"84,900",,₫,GÓI,https://online.mmvietnam.com/san-pham/mm-an-phu/dui-goc-tu-ga-cong-nghiep-mm-1kg-4/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/191952-300x300.jpg
3,210145,Đùi tỏi gà công nghiệp MM 1kg,"93,900",,₫,GÓI,https://online.mmvietnam.com/san-pham/mm-an-phu/dui-toi-ga-cong-nghiep-mm-1kg-4/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/191951-300x300.jpg
4,210059,Phi lê cá lóc đen còn da 100g Up/ con,"172,000",,₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/phi-le-ca-loc-den-con-da-100g-up-con-16/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/186583-300x300.jpg
5,210034,Bí đao xanh,"25,000",,₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/bi-dao-xanh-20/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/182541-300x300.jpg
6,210016,Mực lá làm sạch không đầu 1 – 5 con/kg,"405,000",,₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/muc-la-lam-sach-khong-dau-1-5con-kg-14/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/180677-300x300.jpg
7,209983,Bầu xanh,"29,000",,₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/bau-xanh-thuy-canh-25/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/177969-300x300.jpg
8,209621,Chuối sứ,"18,000",,₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/chuoi-su-19/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/162966-300x300.jpg
9,209558,Sò huyết sống 40 – 60 con/kg,"284,000",,₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/so-huyet-song-40-60-con-kg-20/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/153481-300x300.jpg
10,209407,Su su Đà Lạt,"16,000",,₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/su-su-da-lat-18/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/143732-300x300.jpg
11,209308,Nấm hoàng kim Đà Lạt 170g,"19,000",,₫,Khay,https://online.mmvietnam.com/san-pham/mm-an-phu/nam-hoang-kim-da-lat-170g-7/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/141229-300x300.jpg
12,209302,Đùi góc tư vịt,"139,900",,₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/dui-goc-tu-vit/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/140698-300x300.jpg
13,209278,Ức vịt có xương,"123,000",,₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/uc-vit-co-xuong-6/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/140697-300x300.jpg
14,209262,Ớt hiểm xanh,"117,600",,₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/ot-hiem-xanh-21/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/140300-300x300.jpg
15,209095,Bạc hà tây We Are Fresh 100g,"38,000",,₫,GÓI,https://online.mmvietnam.com/san-pham/mm-an-phu/bac-ha-tay-we-are-fresh-100g-7/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/86651-300x300.jpg
16,209074,Xạ hương tây We Are Fresh 100g,"40,000",,₫,GÓI,https://online.mmvietnam.com/san-pham/mm-an-phu/xa-huong-tay-we-are-fresh-100g-8/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/86640-300x300.jpg
17,209038,Thăn ngoại bò đông lạnh xuất xứ Mỹ,"615,000",,₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/than-ngoai-bo-dong-lanh-xuat-xu-my-15/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/80299-300x300.jpg
18,208909,Ớt hiểm đỏ Đà Lạt,"75,000",,₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/ot-hiem-do-da-lat-7/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/76403-300x300.jpg
19,208720,Lưỡi heo,"214,000",,₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/luoi-heo-8/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/19652-300x300.jpg
0,208697,Cá lóc bò tinh – Loại 1,"320,000",,₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/ca-loc-bo-tinh-loai-1-17/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/16301-300x300.jpg
1,208687,Cật heo – bầu dục,"164,000",,₫,Ký,https://online.mmvietnam.com/san-pham/mm-an-phu/cat-heo-bau-duc-11/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/13786-300x300.jpg
2,208664,Thăn phi lê heo – Loại 1,"185,000",,₫,KÝ,https://online.mmvietnam.com/san-pham/mm-an-phu/than-phi-le-heo-loai-1/,https://storage.googleapis.com/mm-online-bucket/ecommerce-website/uploads/media/7855-300x300.jpg
